
STATUS ,257, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.174035787582397,detik


STATUS ,258, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.242973804473877,detik


STATUS ,259, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.30893898010254,detik


STATUS ,260, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.37531590461731,detik


STATUS ,261, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.444441080093384,detik


STATUS ,262, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.50775909423828,detik


STATUS ,263, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.575515747070312,detik


STATUS ,264, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.64282488822937,detik


STATUS ,265, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.7098548412323,detik


STATUS ,266, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.77451205253601,detik


STATUS ,267, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.841259002685547,detik


STATUS ,268, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.906577825546265,detik


STATUS ,269, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,17.976650953292847,detik


STATUS ,270, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,18.828646898269653,detik


STATUS ,271, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,18.91418170928955,detik


STATUS ,272, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,18.97326898574829,detik


STATUS ,273, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.04076099395752,detik


STATUS ,274, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,19.10534381866455,detik


